x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 y
14.53107 6.05328 6.959714 6.008538 7.569312 6.276894 9.296574 6.756673 64.01211 7.674028 39.42203 9.04126 23.96439 11.22696 19.10826 -0.6901807
14.44075 5.893919 7.074327 5.884656 7.687765 6.148878 9.482086 6.617931 64.81219 7.53949 41.22806 8.91053 24.13745 11.09026 19.05062 -0.6901807
14.3035 5.751884 7.213772 5.775525 7.841682 5.992643 9.653608 6.4908 65.51176 7.36932 43.30632 8.788272 24.32254 10.95893 18.99411 -0.6901807
14.3035 5.751884 7.213772 5.775525 7.841682 5.992643 9.653608 6.4908 65.51176 7.36932 43.30632 8.788272 24.32254 10.95893 18.99411 -0.6901807
14.64043 5.680527 7.255682 5.733507 7.801232 5.955137 9.412904 6.535487 14.42508 7.407625 52.21072 8.911929 25.95936 11.23138 18.3679 -0.6901807
14.51387 5.579605 7.384953 5.585994 7.935577 5.8364 9.546396 6.406155 14.18418 7.276287 53.76694 8.748793 26.38629 11.06206 17.87358 -0.6901807
14.51387 5.579605 7.384953 5.585994 7.935577 5.8364 9.546396 6.406155 14.18418 7.276287 53.76694 8.748793 26.38629 11.06206 17.87358 -0.6901807
15.07399 5.514818 7.414742 5.541369 7.873675 5.863627 9.289698 6.413181 13.91813 7.405437 57.54294 8.922606 29.00437 11.3581 18.60818 -0.6901807
14.97984 5.373756 7.53125 5.42897 7.994371 5.756773 9.422572 6.278058 13.67981 7.300099 58.53886 8.787831 29.7333 11.21674 18.54087 -0.6901807
15.11392 5.279093 7.602925 5.377785 8.027469 5.664898 9.40964 6.237749 13.43842 7.234828 60.35221 8.835591 31.92444 11.32767 18.94064 -0.6901807
15.11392 5.279093 7.602925 5.377785 8.027469 5.664898 9.40964 6.237749 13.43842 7.234828 60.35221 8.835591 31.92444 11.32767 18.94064 -0.6901807
15.66943 5.242373 7.636554 5.367486 7.977838 5.658756 9.199713 6.318465 13.21494 7.31626 62.7188 9.020225 36.81847 11.65505 20.03784 -0.6901807
15.65394 5.167944 7.722169 5.245213 8.05615 5.564114 9.31778 6.228765 12.97188 7.213137 63.47842 8.890564 39.24997 11.53264 20.2351 -0.6901807
15.49628 5.074042 7.821611 5.139625 8.159891 5.485599 9.423151 6.102123 12.72122 7.125183 64.16019 8.773657 42.25509 11.42125 20.46687 -0.6901807
15.49628 5.074042 7.821611 5.139625 8.159891 5.485599 9.423151 6.102123 12.72122 7.125183 64.16019 8.773657 42.25509 11.42125 20.46687 -0.6901807
14.49914 5.017205 7.858881 5.14063 8.112455 5.550251 9.223528 6.151205 12.51999 7.309108 38.86215 9.016248 51.30703 11.82239 22.22637 -0.6901807
14.37603 4.926689 7.952013 5.077698 8.198078 5.438206 9.297392 6.070047 12.26324 7.193835 32.2499 8.964775 52.93456 11.79321 22.79007 -0.6901807
14.37603 4.926689 7.952013 5.077698 8.198078 5.438206 9.297392 6.070047 12.26324 7.193835 32.2499 8.964775 52.93456 11.79321 22.79007 -0.6901807
15.10025 4.92552 7.984659 5.123684 8.141335 5.468127 9.095662 6.195266 12.08404 7.329035 23.0452 9.245296 56.31092 12.24968 25.67566 -0.6901807
15.10548 4.87385 8.063171 5.021847 8.213446 5.391735 9.159822 6.153544 11.8126 7.243011 21.69563 9.133615 57.34701 12.17834 26.72084 -0.6901807
15.62001 4.854112 8.112406 4.986402 8.215096 5.404712 9.09084 6.136592 11.58613 7.316124 19.21149 9.231989 59.07415 12.43069 29.71557 -0.6901807
15.78856 4.769695 8.169178 4.928573 8.259728 5.377332 9.122004 6.060543 11.3023 7.294733 18.40972 9.192312 59.91905 12.46182 31.88906 -0.6901807
15.78856 4.769695 8.169178 4.928573 8.259728 5.377332 9.122004 6.060543 11.3023 7.294733 18.40972 9.192312 59.91905 12.46182 31.88906 -0.6901807
17.16401 4.772798 8.196967 4.990296 8.200289 5.447125 8.938016 6.186071 11.1342 7.493478 16.02521 9.59517 62.0049 11.80966 40.54913 -0.6901807
17.55828 4.729014 8.237191 4.973833 8.228886 5.379502 8.995136 6.155849 10.83101 7.423182 15.63537 9.556996 62.63867 11.18978 46.78982 -0.6901807
17.55828 4.729014 8.237191 4.973833 8.228886 5.379502 8.995136 6.155849 10.83101 7.423182 15.63537 9.556996 62.63867 11.18978 46.78982 -0.6901807
19.78416 4.78713 8.264646 5.022261 8.167924 5.475441 8.811243 6.369593 10.67567 7.664131 14.03148 9.947503 35.46965 11.78953 51.09023 -0.6901807
20.71583 4.78753 8.311612 4.973317 8.211421 5.45889 8.841045 6.317057 10.35608 7.664394 13.75627 9.974613 31.43995 11.85806 52.52678 -0.6901807
21.7827 4.727615 8.358034 4.939222 8.247819 5.457123 8.867284 6.266265 10.01255 7.678231 13.53322 10.01349 28.62568 11.93695 53.5745 -0.6901807
21.7827 4.727615 8.358034 4.939222 8.247819 5.457123 8.867284 6.266265 10.01255 7.678231 13.53322 10.01349 28.62568 11.93695 53.5745 -0.6901807
26.41464 4.765079 8.386364 5.039024 8.185647 5.599257 8.692075 6.448183 9.844914 7.97825 12.4638 9.543025 23.29517 12.9116 56.38583 -0.6901807
31.36068 4.789156 8.417105 5.110968 8.165617 5.632492 8.613469 6.566092 9.575382 8.132708 11.93168 9.028817 20.80681 13.66943 57.92644 -0.6901807
35.6724 4.79565 8.436355 5.112553 8.172023 5.620244 8.606596 6.60774 9.18905 8.17201 11.75445 9.057556 19.71275 14.08469 58.66423 -0.6901807
35.6724 4.79565 8.436355 5.112553 8.172023 5.620244 8.606596 6.60774 9.18905 8.17201 11.75445 9.057556 19.71275 14.08469 58.66423 -0.6901807
46.08812 4.912362 8.464608 5.194816 8.109431 5.789845 8.444302 6.841673 9.002455 8.606744 11.00833 9.625477 17.28831 15.94354 60.50125 -0.6127163
47.48026 4.897777 8.461624 5.183375 8.102358 5.813922 8.433217 6.839931 8.549602 7.835326 10.90094 9.711622 16.69787 16.63053 60.88614 -0.5449351
47.48026 4.897777 8.461624 5.183375 8.102358 5.813922 8.433217 6.839931 8.549602 7.835326 10.90094 9.711622 16.69787 16.63053 60.88614 -0.4384218
49.81324 4.924205 8.465026 5.257602 8.05881 5.938983 8.340796 6.99496 8.263801 7.26217 10.52094 10.17702 15.54698 18.5549 32.9288 -0.3803236
50.14199 4.898364 8.428595 5.247768 8.064562 5.885094 8.39885 6.965017 8.341846 7.17327 10.54997 10.15818 15.39802 19.03208 31.40378 -0.2544441
50.19624 4.876014 8.420224 5.236374 8.092547 5.824251 8.493905 6.91685 8.440365 7.055883 10.62607 10.06853 15.38008 19.25564 30.60933 -0.1382477
50.19624 4.876014 8.420224 5.236374 8.092547 5.824251 8.493905 6.91685 8.440365 7.055883 10.62607 10.06853 15.38008 19.25564 30.60933 -0.02205133
49.96641 4.856001 8.394401 5.187376 8.116202 5.755669 8.599255 6.295452 8.55889 6.909886 10.74678 9.905932 15.48016 19.1876 30.38852 0
49.30974 4.830909 8.350863 5.107473 8.140615 5.667017 7.866024 5.527009 8.716892 6.712933 10.94517 9.623582 15.76594 18.64069 30.94951 0
48.66664 4.806935 8.316286 5.040512 8.195501 5.592724 7.680999 5.218431 8.859579 6.535071 11.12433 9.368602 16.02401 18.1468 31.45612 0
48.66664 4.806935 8.316286 5.040512 8.195501 5.592724 7.680999 5.218431 8.859579 6.535071 11.12433 9.368602 16.02401 18.1468 31.45612 0
48.03574 4.754207 8.3169 4.985222 8.291341 5.531381 7.792728 5.090151 8.988453 6.374425 11.28615 9.138302 16.2571 17.70071 31.91369 0
47.41583 4.711504 8.307137 4.940451 8.377235 4.587977 7.893673 4.974256 9.104886 6.229289 11.43234 8.930235 16.46769 17.29769 32.32709 0
46.80584 4.677854 8.288002 4.905169 7.373715 4.229493 7.984884 4.869536 9.210092 6.098147 11.56444 8.742233 16.65797 16.93354 32.70062 0
46.80584 4.677854 8.288002 4.905169 7.373715 4.229493 7.984884 4.869536 9.210092 6.098147 11.56444 8.742233 16.65797 16.93354 32.70062 0
46.20478 4.652375 8.330375 4.521065 7.44983 4.147299 8.067307 4.774904 9.305162 5.979639 11.68382 8.572341 16.82992 16.60446 57.67935 0
45.61179 4.63426 8.390406 3.766786 7.518631 4.073003 8.141811 4.689364 9.391099 5.872518 11.79172 8.418773 16.98535 16.307 57.10099 0
45.61179 4.63426 8.390406 3.766786 7.518631 4.073003 8.141811 4.689364 9.391099 5.872518 11.79172 8.418773 16.98535 16.307 57.10099 0
45.02607 4.6228 7.385863 3.704675 7.580824 4.005843 8.209159 4.612041 9.468781 5.775686 11.88926 8.279956 17.12585 16.03811 56.52269 0
44.4469 3.559388 7.440658 3.648509 7.637065 3.945111 8.270061 4.542119 9.539028 5.688121 11.97746 8.154424 17.2529 15.79496 55.94442 0
43.87363 3.509813 7.490233 3.597692 7.687949 3.890162 8.325163 4.478855 9.602584 5.608896 12.05727 8.040848 17.36786 15.57497 55.36618 0
43.30568 3.464951 7.535095 3.551707 7.733995 3.840439 8.375026 4.421607 9.660098 5.537204 12.12948 7.938071 17.47188 15.37589 54.78798 0
43.30568 3.464951 7.535095 3.551707 7.733995 3.840439 8.375026 4.421607 9.660098 5.537204 12.12948 7.938071 17.47188 15.37589 54.78798 0
42.74255 3.424347 7.575697 3.510087 7.77567 3.795436 8.420155 4.369793 9.712152 5.472317 12.19484 7.84505 17.56603 15.19571 54.2098 0
42.18376 3.387589 7.612457 3.472407 7.813399 3.754693 8.461011 4.322886 9.759277 5.413574 12.25402 7.760837 17.65126 15.03259 53.62354 0
42.18376 3.387589 7.612457 3.472407 7.813399 3.754693 8.461011 4.322886 9.759277 5.413574 12.25402 7.760837 17.65126 15.03259 53.62354 0
41.62889 3.354294 7.645752 3.438279 7.847573 3.71779 8.498017 4.280398 9.801962 5.360367 12.30761 7.684559 17.72846 14.88484 53.0168 0
41.07753 3.324112 7.675935 3.407341 7.878553 3.684337 8.531565 4.241883 9.840657 5.312134 12.3562 7.615414 17.79845 14.75091 52.41061 0
41.07753 3.324112 7.675935 3.407341 7.878553 3.684337 8.531565 4.241883 9.840657 5.312134 12.3562 7.615414 17.79845 14.75091 52.41061 0
40.52937 3.296752 7.703294 3.379297 7.906634 3.654013 8.561974 4.20697 9.875731 5.268413 12.40024 7.552735 17.86189 14.6295 51.80497 0
40.52937 3.296752 7.703294 3.379297 7.906634 3.654013 8.561974 4.20697 9.875731 5.268413 12.40024 7.552735 17.86189 14.6295 51.80497 0
39.44136 3.249389 7.750657 3.330748 7.955247 3.601518 8.614615 4.14653 9.936451 5.192724 12.47648 7.444228 17.97171 14.41933 50.59505 0
38.901 3.228926 7.77112 3.309772 7.97625 3.578837 8.63736 4.120418 9.962685 5.160022 12.50942 7.397348 18.01916 14.32852 49.9907 0
38.901 3.228926 7.77112 3.309772 7.97625 3.578837 8.63736 4.120418 9.962685 5.160022 12.50942 7.397348 18.01916 14.32852 49.9907 0
38.36275 3.210326 7.78972 3.290706 7.995342 3.558221 8.658033 4.096682 9.986531 5.130298 12.53936 7.354735 18.06229 14.24598 49.3867 0
37.8264 3.193404 7.806641 3.273361 8.01271 3.539466 8.676841 4.075088 10.00822 5.103256 12.5666 7.315968 18.10152 14.17089 48.783 0
37.8264 3.193404 7.806641 3.273361 8.01271 3.539466 8.676841 4.075088 10.00822 5.103256 12.5666 7.315968 18.10152 14.17089 48.783 0
37.29175 3.177993 7.822052 3.257564 8.028527 3.522384 8.693971 4.055421 10.02798 5.078628 12.59141 7.280661 18.13726 14.1025 48.1796 0
36.75867 3.163955 7.836091 3.243174 8.042936 3.506825 8.709574 4.037508 10.04598 5.056194 12.61401 7.2485 18.16981 14.04021 47.57646 0
36.22697 3.151137 7.848908 3.230035 8.056092 3.492618 8.72382 4.021151 10.06241 5.03571 12.63464 7.219135 18.19953 13.98333 46.97355 0
35.69654 3.139434 7.860613 3.218039 8.068106 3.479646 8.736829 4.006217 10.07742 5.017008 12.65348 7.192324 18.22667 13.93139 46.37086 0
35.69654 3.139434 7.860613 3.218039 8.068106 3.479646 8.736829 4.006217 10.07742 5.017008 12.65348 7.192324 18.22667 13.93139 46.37086 0
35.16724 3.128737 7.871308 3.207074 8.079083 3.46779 8.748716 3.992566 10.09113 4.999913 12.6707 7.167817 18.25147 13.88392 45.76836 0
34.63897 3.118941 7.881104 3.197033 8.089138 3.456933 8.759604 3.980065 10.10369 4.984259 12.68647 7.145374 18.27418 13.84045 45.16603 0
34.63897 3.118941 7.881104 3.197033 8.089138 3.456933 8.759604 3.980065 10.10369 4.984259 12.68647 7.145374 18.27418 13.84045 45.16603 0
34.11164 3.109968 7.890077 3.187836 8.098348 3.446988 8.769577 3.968616 10.11519 4.96992 12.70091 7.12482 18.29499 13.80064 44.56385 0
33.58513 3.101728 7.898317 3.179389 8.106806 3.437855 8.778736 3.958101 10.12575 4.956752 12.71417 7.105941 18.3141 13.76407 43.96182 0
33.05938 3.094145 7.905901 3.171617 8.11459 3.42945 8.787166 3.948424 10.13548 4.944633 12.72638 7.088569 18.33168 13.73042 43.35992 0
33.05938 3.094145 7.905901 3.171617 8.11459 3.42945 8.787166 3.948424 10.13548 4.944633 12.72638 7.088569 18.33168 13.73042 43.35992 0
32.53429 3.087156 7.912889 3.164453 8.121762 3.421704 8.794932 3.939506 10.14444 4.933465 12.73763 7.072558 18.34789 13.69941 42.75814 0
32.00984 3.080717 7.91933 3.157852 8.128372 3.414567 8.802091 3.931288 10.15269 4.923174 12.748 7.057805 18.36282 13.67083 42.15646 -0.04141739
31.56306 3.078433 7.921576 3.156625 8.127808 3.414575 8.798026 3.933214 10.14303 4.929049 12.72684 7.075158 18.30888 13.75271 41.60994 -0.09951559
31.56306 3.078433 7.921576 3.156625 8.127808 3.414575 8.798026 3.933214 10.14303 4.929049 12.72684 7.075158 18.30888 13.75271 41.60994 -0.1285647
31.54646 3.097196 7.903228 3.18322 8.090276 3.452211 8.735019 3.98937 10.03838 5.022766 12.53787 7.270749 17.88922 14.47499 41.36937 -0.1382477
31.27056 3.104879 7.896169 3.19479 8.0738 3.469212 8.706222 4.015483 9.989632 5.067536 12.44903 7.367143 17.6918 14.85118 40.94345 -0.1479307
31.0126 3.114726 7.887304 3.208899 8.054816 3.489372 8.673987 4.045877 9.935994 5.118964 12.35264 7.477028 17.48093 15.28408 40.52943 -0.1479307
31.0126 3.114726 7.887304 3.208899 8.054816 3.489372 8.673987 4.045877 9.935994 5.118964 12.35264 7.477028 17.48093 15.28408 40.52943 -0.1479307
31.0461 3.139817 7.865211 3.242948 8.012174 3.53644 8.604409 4.115227 9.823069 5.234381 12.1539 7.721447 17.05632 16.26542 40.31911 -0.1576138
30.80923 3.154058 7.853098 3.262031 7.989267 3.562638 8.567429 4.153697 9.76358 5.298416 12.05024 7.858056 16.8381 19.7858 39.9171 -0.1576138
30.80923 3.154058 7.853098 3.262031 7.989267 3.562638 8.567429 4.153697 9.76358 5.298416 12.05024 7.858056 16.8381 19.7858 39.9171 -0.1576138
30.86731 3.185431 7.8272 3.303495 7.941598 3.619111 8.491505 4.236267 9.642731 5.43579 11.84201 8.153275 16.40668 20.1698 39.73848 -0.1576138
30.57872 3.205032 7.811068 3.328575 7.914174 3.652521 8.449396 4.284314 9.577342 5.51476 11.73174 8.322185 16.18376 20.25154 39.34679 -0.1576138
30.26709 3.225763 7.79387 3.354484 7.886707 3.686442 8.408502 4.332421 9.515169 5.592928 11.62878 8.488175 15.97964 20.31112 38.93315 -0.1576138
30.07764 3.256603 7.76906 3.393288 7.84645 3.737579 8.348225 4.405477 9.423368 5.712809 11.47695 8.747164 18.28398 20.48636 38.62902 -0.1576138
30.07764 3.256603 7.76906 3.393288 7.84645 3.737579 8.348225 4.405477 9.423368 5.712809 11.47695 8.747164 18.28398 20.48636 38.62902 -0.1576138
30.02511 3.298631 7.736597 3.446468 7.793087 3.808093 8.268053 4.506992 9.301352 5.881301 11.27599 9.11932 17.85568 20.65638 38.44688 -0.1576138
29.70372 3.327337 7.712829 3.480861 7.759687 3.851723 8.22192 4.567372 9.23513 5.977796 11.17212 9.324986 17.81381 20.55669 38.02042 -0.1576138
29.70372 3.327337 7.712829 3.480861 7.759687 3.851723 8.22192 4.567372 9.23513 5.977796 11.17212 9.324986 17.81381 20.55669 38.02042 -0.1576138
29.66085 3.376214 7.675812 3.541755 7.702031 3.931683 8.137897 4.681906 9.110284 6.168185 10.97139 9.753548 17.40431 20.75393 37.82403 -0.1576138
29.36617 3.41311 7.645555 3.585516 7.661336 3.986819 8.083355 4.757923 9.033985 6.289867 10.85487 10.01765 17.44344 20.69475 37.39611 -0.1576138
29.36617 3.41311 7.645555 3.585516 7.661336 3.986819 8.083355 4.757923 9.033985 6.289867 10.85487 10.01765 17.44344 20.69475 37.39611 -0.1576138
29.31607 3.468379 7.604042 3.653418 7.60021 4.075177 7.997194 4.88388 8.909305 6.499626 10.65959 10.4998 17.12407 20.89668 37.13357 -0.1576138
28.9795 3.512635 7.567654 3.705337 7.553586 4.140059 7.936817 4.972849 8.827306 6.641965 10.53807 10.81383 17.25632 20.73165 36.70517 -0.1576138
28.63434 3.560326 7.52814 3.760973 7.504082 4.209263 7.873744 5.067368 8.742829 6.792765 10.4146 13.45465 17.37465 20.56748 36.27338 -0.1576138
28.37971 3.618985 7.481873 3.830725 7.443686 4.297679 7.794763 5.19069 8.635027 6.994913 10.25468 13.60553 17.56811 20.50173 35.92036 -0.1576138
28.37971 3.618985 7.481873 3.830725 7.443686 4.297679 7.794763 5.19069 8.635027 6.994913 10.25468 13.60553 17.56811 20.50173 35.92036 -0.1576138
28.2401 3.6908 7.428418 3.917723 7.371086 4.41 7.69767 5.35063 8.500547 7.264342 10.05322 13.81016 17.32759 20.56257 35.66745 -0.1576138
27.89226 3.749842 7.379165 3.98602 7.312565 4.494469 7.626145 5.465742 8.408342 7.449037 9.923832 13.85446 40.4917 20.40852 35.22938 -0.1576138
27.89226 3.749842 7.379165 3.98602 7.312565 4.494469 7.626145 5.465742 8.408342 7.449037 9.923832 13.85446 40.4917 20.40852 35.22938 -0.1576138
27.75371 3.829978 7.319563 4.082647 7.234597 4.618983 7.524565 5.643324 8.270796 7.750882 9.722533 14.0866 40.19267 20.48343 34.9741 -0.1576138
27.42204 3.898612 7.262691 4.162155 7.168249 4.717627 7.444752 5.778583 8.16953 7.970859 9.583009 14.16648 39.74102 20.32813 34.54719 -0.1576138
27.06456 3.969212 7.202897 4.243281 7.100333 4.817494 7.364765 5.914422 8.069968 9.921087 9.448483 14.15451 39.26695 20.08975 34.096 -0.1576138
27.06456 3.969212 7.202897 4.243281 7.100333 4.817494 7.364765 5.914422 8.069968 9.921087 9.448483 14.15451 39.26695 20.08975 34.096 -0.1576138
26.929 4.062472 7.133201 4.355277 7.013373 4.961694 7.255303 6.120872 7.926173 10.15261 9.244541 14.23389 38.96366 20.03676 33.83788 -0.1576138
26.58808 4.142944 7.065572 4.448102 6.937506 5.076591 7.166985 6.278542 7.81758 10.25254 10.50703 14.18357 38.49783 19.81735 33.39782 -0.1576138
26.32708 4.236072 6.991636 4.557773 6.851597 5.215365 7.064337 6.474075 7.688605 10.32972 10.32775 14.20652 38.10648 19.68245 33.04237 -0.1576138
26.32708 4.236072 6.991636 4.557773 6.851597 5.215365 7.064337 6.474075 7.688605 10.32972 10.32775 14.20652 38.10648 19.68245 33.04237 -0.1576138
26.11531 4.344039 6.911242 4.687591 6.754897 5.383271 6.946069 8.088237 7.537339 10.46894 10.1826 14.32031 37.80652 19.65125 32.79025 -0.1576138
25.72968 4.437404 6.832148 4.795299 6.668824 5.516902 6.848522 8.186051 7.420576 10.51658 10.14074 14.28796 37.32883 19.43657 32.33993 -0.1769798
25.37301 4.538514 6.748218 4.912926 6.576791 5.664236 6.743633 8.302577 7.294457 10.58914 10.07828 14.21267 36.87804 19.25679 31.92086 -0.1769798
25.37301 4.538514 6.748218 4.912926 6.576791 5.664236 6.743633 8.302577 7.294457 10.58914 10.07828 14.21267 36.87804 19.25679 31.92086 -0.1963459
25.2268 4.668601 6.654882 5.071439 6.465516 7.030643 6.608855 8.462314 7.124022 10.7986 9.904023 14.25227 36.63829 19.22577 31.69293 -0.1963459
24.88051 4.780675 6.562638 5.2026 6.365592 7.125401 6.496289 8.509759 8.162145 10.77662 9.849652 14.1569 36.19333 18.98397 31.26172 -0.2060289
24.88051 4.780675 6.562638 5.2026 6.365592 7.125401 6.496289 8.509759 8.162145 10.77662 9.849652 14.1569 36.19333 18.98397 31.26172 -0.2060289
24.80039 4.929223 6.460323 6.447296 6.243849 7.294553 6.349479 8.657133 7.974305 10.8879 9.707066 14.25742 36.0159 18.97026 31.05812 -0.2060289
24.47426 5.05439 6.358929 6.533595 6.13501 7.406468 6.227999 8.726772 7.833677 10.88756 9.708202 14.18935 35.58602 18.75091 30.64114 -0.215712
24.30428 6.209388 6.250059 6.652071 6.012502 7.48673 6.086361 8.860096 7.729472 10.97172 9.615614 14.24123 35.3116 18.66725 30.35648 -0.215712
23.9524 6.286541 6.139708 6.746018 5.897043 7.533079 7.037297 8.930584 7.677693 10.97379 9.618487 14.09101 34.84932 18.43181 29.91381 -0.215712
23.9524 6.286541 6.139708 6.746018 5.897043 7.533079 7.037297 8.930584 7.677693 10.97379 9.618487 14.09101 34.84932 18.43181 29.91381 -0.215712
23.83834 6.402412 6.019845 6.8839 5.760527 7.652941 6.881012 9.000395 7.550722 11.07486 9.53138 14.09865 34.68557 18.45387 29.72381 -0.215712
23.48368 6.49579 5.898863 6.931401 5.63405 7.723051 6.748096 9.003076 7.480459 11.00973 9.614839 13.96764 34.26256 18.21035 29.31596 -0.225395
23.48368 6.49579 5.898863 6.931401 5.63405 7.723051 6.748096 9.003076 7.480459 11.00973 9.614839 13.96764 34.26256 18.21035 29.31596 -0.2641272
23.38286 6.633009 5.768485 7.034047 6.551064 7.876733 6.608318 9.111012 7.34871 11.08398 9.483436 14.03171 34.17184 18.17037 29.18841 -0.3028593
23.11401 6.710613 5.635454 7.111198 6.41779 7.934218 6.537762 9.162319 7.314083 11.078 9.482959 13.97731 33.85646 17.98763 28.87264 -0.3319084
23.11401 6.710613 5.635454 7.111198 6.41779 7.934218 6.537762 9.162319 7.314083 11.078 9.482959 13.97731 33.85646 17.98763 28.87264 -0.3415914
23.22229 6.818886 5.492445 7.269518 6.259651 8.049703 6.403409 9.370759 7.15929 11.28028 9.225148 14.17383 34.03842 18.13568 28.95953 -0.3415914
23.03903 6.893909 5.767435 7.372383 6.122417 8.097947 6.32104 9.370684 7.10174 11.30371 9.284441 14.0866 33.82589 18.03155 28.68909 -0.3609575
23.07871 7.005236 6.358631 7.461325 6.009395 8.209846 6.202757 9.445136 6.97966 11.35424 9.157348 14.13731 33.90648 18.12069 28.6143 -0.3803236
22.84763 7.100462 6.216925 7.500849 5.935102 8.283087 6.135061 9.46615 6.923149 11.32889 9.180728 14.07723 33.72133 17.9545 28.35974 -0.3803236
22.84763 7.100462 6.216925 7.500849 5.935102 8.283087 6.135061 9.46615 6.923149 11.32889 9.180728 14.07723 33.72133 17.9545 28.35974 -0.3803236
22.97507 7.251901 6.0714 7.62364 5.820923 8.435475 6.018595 9.646798 6.776801 11.51302 8.883252 14.30723 34.16997 18.11223 28.52505 -0.3900066
22.76675 7.287837 5.919233 7.687285 5.733289 8.445077 5.964354 9.700251 6.752188 11.52204 8.88389 14.26961 34.03159 17.97683 28.29809 -0.3900066
22.76675 7.287837 5.919233 7.687285 5.733289 8.445077 5.964354 9.700251 6.752188 11.52204 8.88389 14.26961 34.03159 17.97683 28.29809 -0.3900066
22.96441 7.384854 5.829693 7.844724 5.608372 8.568613 5.838087 9.818173 6.59575 11.70364 8.618586 14.4046 34.61517 18.20581 27.61899 -0.3996896
22.7999 7.445293 5.743275 7.88629 5.546483 8.60901 5.768096 9.809014 6.55066 11.65182 8.69327 14.32292 34.5552 18.1185 26.87533 -0.3996896
22.60119 7.512736 5.648996 7.898152 5.494469 8.654484 5.728948 9.802596 6.518023 11.59933 8.769459 14.23561 34.45744 17.92834 26.59959 -0.3996896
22.60119 7.512736 5.648996 7.898152 5.494469 8.654484 5.728948 9.802596 6.518023 11.59933 8.769459 14.23561 34.45744 17.92834 26.59959 -0.3996896
22.70919 7.653557 5.538929 7.998658 5.395966 8.780367 5.629136 9.966259 6.39033 11.76881 8.486112 14.45245 35.24593 18.07082 26.75782 -0.3996896
22.64314 7.688148 5.458353 8.072783 5.313095 8.810189 5.565888 10.04698 6.335169 11.84889 8.386495 14.47543 35.63468 18.06051 26.70763 -0.3996896
22.40115 7.706917 5.401253 8.120019 5.256486 8.802779 5.530235 9.98758 6.336195 11.77666 8.530456 14.33106 35.59658 17.89574 26.4455 -0.3996896
22.40115 7.706917 5.401253 8.120019 5.256486 8.802779 5.530235 9.98758 6.336195 11.77666 8.530456 14.33106 35.59658 17.89574 26.4455 -0.4093727
22.54757 7.78769 5.321767 8.201365 5.190639 8.911161 5.42349 10.07268 6.209062 11.85734 8.329298 14.43935 36.55261 18.0802 26.64355 -0.4093727
22.35457 7.834488 5.246493 8.193973 5.156413 8.938901 5.418322 10.0501 6.207263 11.79033 8.441021 14.33938 36.65844 17.87636 26.43382 -0.4093727
22.10298 7.889264 5.188928 8.193467 5.116559 8.918961 5.417679 10.03097 6.253359 11.72322 8.550099 14.23416 36.71695 17.66114 26.19698 -0.4093727
22.10298 7.889264 5.188928 8.193467 5.116559 8.918961 5.417679 10.03097 6.253359 11.72322 8.550099 14.23416 36.71695 17.66114 26.19698 -0.4093727
22.20084 7.932942 5.136096 8.281877 5.029858 8.973084 5.334692 10.14787 6.150167 11.87551 8.355507 14.37078 38.03378 17.76625 26.50463 -0.4093727
21.95311 7.930689 5.095954 8.308475 5.024589 8.945652 5.316459 10.06861 6.172241 11.77313 8.588781 14.20489 38.2123 17.57751 26.29848 -0.4093727
21.95311 7.930689 5.095954 8.308475 5.024589 8.945652 5.316459 10.06861 6.172241 11.77313 8.588781 14.20489 38.2123 17.57751 26.29848 -0.4093727
22.11213 7.991923 5.028767 8.362818 4.970391 9.037895 5.245773 10.13811 6.054877 11.83755 8.378264 14.29425 39.89846 17.74318 26.70334 -0.4093727
22.11213 7.991923 5.028767 8.362818 4.970391 9.037895 5.245773 10.13811 6.054877 11.83755 8.378264 14.29425 39.89846 17.74318 26.70334 -0.4093727
21.23689 8.072242 4.968954 8.343288 4.916521 9.028224 5.25557 10.11512 6.126925 11.74118 8.608586 14.15359 41.44388 17.44759 26.68845 -0.4093727
20.44591 8.039347 4.957953 8.338523 4.922171 8.97304 5.262311 10.07561 6.174834 11.68246 8.888568 14.06259 42.08881 17.24971 26.60605 -0.4093727
20.44591 8.039347 4.957953 8.338523 4.922171 8.97304 5.262311 10.07561 6.174834 11.68246 8.888568 14.06259 42.08881 17.24971 26.60605 -0.4093727
20.24936 8.055284 4.919888 8.411977 4.897787 9.012262 5.206739 10.08871 6.096465 11.73248 8.729895 14.0776 44.56409 17.31548 27.14774 -0.4093727
19.99341 8.04312 4.892951 8.366492 4.910126 8.976544 5.262412 10.00194 6.188854 11.59819 9.014902 13.90351 45.34953 17.11707 27.056 -0.4093727
19.99341 8.04312 4.892951 8.366492 4.910126 8.976544 5.262412 10.00194 6.188854 11.59819 9.014902 13.90351 45.34953 17.11707 27.056 -0.4093727
20.12443 8.094102 4.879882 8.379484 4.868235 9.058816 5.225906 10.06065 6.138551 11.64892 8.875971 13.97351 48.842 17.25352 27.78957 -0.4093727
19.89686 8.109806 4.890127 8.343164 4.874191 8.983818 5.258926 10.00512 6.224002 11.54565 9.278445 13.83072 50.14356 17.04382 27.77496 -0.4093727
19.67358 8.061003 4.891092 8.318753 4.913908 8.907388 5.281823 9.953888 6.295156 11.45369 9.722183 13.6979 51.61714 16.82099 27.77454 -0.4093727
