x1 x2 x3 x4 x5 label
20,01595 29,81113 37,52274 43,91091 17,01035 -0,04139434
19,96388 29,40982 36,96115 43,29803 17,05406 -0,04139434
19,7958 28,90394 36,31835 42,6243 17,20691 -0,04139434
19,65545 28,42748 35,69936 41,96875 17,33904 -0,04139434
19,65545 28,42748 35,69936 41,96875 17,33904 -0,04139434
19,35032 27,80424 34,96598 41,22712 17,64313 -0,04139434
19,23177 27,35579 34,37059 40,58989 17,76646 -0,04139434
19,14311 26,93734 33,79952 39,9714 17,86096 -0,04139434
19,14311 26,93734 33,79952 39,9714 17,86096 -0,04139434
18,96146 26,43851 33,16619 39,28485 18,06087 -0,04139434
18,96146 26,43851 33,16619 39,28485 18,06087 -0,04139434
18,73718 25,90559 32,50691 38,54792 18,31884 -0,04139434
18,65737 25,50426 31,95166 37,91431 18,41364 -0,04139434
18,65737 25,50426 31,95166 37,91431 18,41364 -0,04139434
18,67306 24,99435 31,31207 37,19769 42,27766 -0,04139434
18,48961 24,58579 30,75271 36,56091 41,65444 -0,04139434
18,2589 24,12678 30,1546 35,88617 41,00513 -0,04139434
18,2589 24,12678 30,1546 35,88617 41,00513 -0,04139434
17,95836 23,60393 29,50731 35,16311 40,28811 -0,002662801
17,75341 23,25883 28,99984 34,57904 39,67056 0
17,54897 22,88417 28,49401 33,99706 39,05536 0
17,54897 22,88417 28,49401 33,99706 39,05536 0
17,134 22,11224 27,47862 32,83053 37,82359 0
16,92392 21,72418 26,96934 32,24617 37,20712 0
16,7123 21,33488 26,45911 31,66116 36,59031 0
16,7123 21,33488 26,45911 31,66116 36,59031 0
16,49931 20,94447 25,94804 31,07558 35,97318 0
16,49931 20,94447 25,94804 31,07558 35,97318 0
16,28504 20,55303 25,43618 30,48947 35,35577 0
16,06968 20,16072 24,92366 29,90289 34,73812 0
15,60495 19,37375 23,89684 28,72853 33,50217 0,06076011
15,4175 19,10241 23,50697 28,26439 33,00171 0,070443
15,23568 18,83786 23,12343 27,80665 32,50774 0,070443
15,23568 18,83786 23,12343 27,80665 32,50774 0,0801259
15,06836 18,59133 22,75732 27,36621 32,03061 0,1382232
15,06836 18,59133 22,75732 27,36621 32,03061 0,1866376
14,95808 18,37244 22,30718 26,76479 31,34493 0,2060034
14,83558 18,10645 21,99015 26,37216 30,91457 0,3028322
15,07071 18,27762 22,2353 26,5343 31,01599 0,3512467
14,96435 18,13422 22,02097 26,29304 30,73082 0,3996611
14,96435 18,13422 22,02097 26,29304 30,73082 0,409344
15,48763 18,79079 22,57202 26,85306 31,24454 0,409344
15,42709 18,617 22,37569 26,59348 30,9524 0,409344
15,42709 18,617 22,37569 26,59348 30,9524 0,409344
15,88641 19,08773 22,95292 27,14894 31,42663 0,409344
15,99421 19,23205 23,00755 27,21421 31,49725 0,409344
15,84359 19,04565 22,73156 26,88725 31,15806 0,409344
15,99084 19,12963 22,82025 26,91021 31,16368 0,409344
15,99084 19,12963 22,82025 26,91021 31,16368 0,409344
16,53769 19,73711 23,51246 27,63153 31,85977 0,409344
16,3798 19,55542 23,2522 27,35509 31,59749 0,409344
16,3798 19,55542 23,2522 27,35509 31,59749 0,409344
16,71907 19,92734 23,59724 27,62317 31,82301 0,409344
16,59964 19,70236 23,36788 27,34389 31,51598 0,409344
16,59964 19,70236 23,36788 27,34389 31,51598 0,409344
16,96448 20,12986 23,8353 27,83684 31,86907 0,409344
16,79275 19,93707 23,56832 27,58391 31,58314 0,409344
16,79275 19,93707 23,56832 27,58391 31,58314 0,3996611
17,11919 20,29677 23,89664 27,87925 31,84131 0,2156863
17,03121 20,10671 23,71412 27,66305 31,58933 0,1188574
17,03121 20,10671 23,71412 27,66305 31,58933 0,08980878
16,75499 19,74425 23,31379 27,22665 31,14824 0,0801259
16,38609 19,31094 22,82174 26,69555 30,62374 0,0801259
16,03413 18,89523 22,34826 26,18002 30,10976 0,0801259
16,03413 18,89523 22,34826 26,18002 30,10976 0,0801259
15,7184 18,52115 21,92348 25,71045 29,63272 0,0801259
15,7184 18,52115 21,92348 25,71045 29,63272 0,0801259
15,39237 18,1313 21,47609 25,21565 29,13184 0,0801259
15,07109 17,74443 21,02958 24,71928 28,62752 0,08980878
14,74575 17,3498 20,57073 24,20819 28,10851 0,1672719
14,54127 17,10148 20,28426 23,87512 27,74193 0,3028322
14,45041 16,95738 19,97663 23,67503 27,40991 0,3125151
14,45041 16,95738 19,97663 23,67503 27,40991 0,3125151
14,39393 16,8786 19,91833 23,58113 27,35121 0,3028322
14,25182 16,71671 19,75575 23,46049 27,17075 0,3125151
14,09108 16,52907 19,55905 23,19074 26,94804 0,409344
14,16697 16,62774 19,70316 23,22926 27,06458 0,4383927
14,0937 16,5407 19,54455 23,05976 26,88451 0,4868071
14,10833 16,55517 19,66582 23,17492 26,99267 0,49649
14,51794 17,06753 20,26064 23,73996 27,65894 0,4868071
14,51794 17,06753 20,26064 23,73996 27,65894 0,5061729
14,83599 17,42815 20,61433 24,19726 28,06072 0,5061729
14,85795 17,51481 20,69531 24,32127 28,24005 0,5061729
14,95363 17,69463 20,87433 24,47449 28,42109 0,5061729
15,07605 17,9075 21,00025 24,65639 28,5745 0,5061729
15,18673 17,94804 21,09555 24,82677 28,80647 0,5061729
15,09698 17,77276 21,04282 24,68179 28,65139 0,5061729
15,09698 17,77276 21,04282 24,68179 28,65139 0,5061729
15,77409 18,52842 21,84596 25,64587 29,64487 0,5061729
15,91747 18,6398 22,04609 25,80047 29,78333 0,5061729
15,91747 18,6398 22,04609 25,80047 29,78333 0,49649
16,01323 18,88861 22,26992 26,12397 30,07198 0,4771242
15,89515 18,72032 22,09952 25,90791 29,92079 0,4771242
15,97398 18,84986 22,32286 26,08587 30,07926 0,4771242
16,46663 19,48674 22,91847 26,80079 30,80702 0,4771242
16,45208 19,42983 22,85764 26,71229 30,71315 0,4771242
16,44485 19,38828 22,93752 26,71958 30,69447 0,4771242
16,44485 19,38828 22,93752 26,71958 30,69447 0,4771242
16,86259 19,93821 23,40991 27,3001 31,28377 0,4771242
17,17101 20,19436 23,74232 27,58802 31,53522 0,4771242
16,97361 19,94859 23,50352 27,32352 31,27237 0,4771242
16,97361 19,94859 23,50352 27,32352 31,27237 0,4287098
17,28872 20,3774 23,93102 27,84047 31,75861 0,3609295
17,28872 20,3774 23,93102 27,84047 31,75861 0,322198
17,30424 20,4314 23,9226 27,79934 31,73556 0,2834665
17,20039 20,27444 23,76023 27,60827 31,53777 0,2737836
17,03186 20,0205 23,50948 27,32919 31,25688 0,2641007
16,93173 19,86575 23,37898 27,16149 31,07585 0,2447349
16,7798 19,71136 23,24011 26,98742 30,88677 0,235052
16,59003 19,50593 22,97574 26,74499 30,63218 0,235052
16,59003 19,50593 22,97574 26,74499 30,63218 0,2447349
16,54534 19,47651 22,87809 26,70728 30,56486 0,235052
16,54534 19,47651 22,87809 26,70728 30,56486 0,2447349
16,41648 19,33849 22,67086 26,47632 30,36739 0,235052
16,1337 18,99805 22,26986 26,04653 29,94062 0,1285403
15,88629 18,65877 21,90341 25,64652 29,54835 0,0801259
15,57627 18,25526 21,45397 25,16451 29,05397 0,070443
15,21619 17,80233 20,94003 24,61798 28,47866 0,070443
14,86941 17,39731 20,48285 24,12287 27,96451 0,070443
14,56336 17,03956 20,08182 23,679 27,51171 0,08980878
14,24652 16,66732 19,65778 23,22149 27,02978 0,1769547
14,24652 16,66732 19,65778 23,22149 27,02978 0,2060034
14,15569 16,56963 19,57337 23,08594 26,94438 0,2834665
14,0247 16,41809 19,41811 22,87857 26,76942 0,3415638
14,0404 16,44282 19,45869 22,8751 26,76181 0,3609295
14,06078 16,47065 19,40345 22,86967 26,74089 0,3609295
14,06078 16,47065 19,40345 22,86967 26,74089 0,3609295
14,07084 16,45578 19,39079 22,91706 26,60296 0,3609295
13,98729 16,36873 19,32227 22,85871 26,48624 0,3609295
13,89199 16,26465 19,23097 22,71035 26,34346 0,3609295
13,89199 16,26465 19,23097 22,71035 26,34346 0,3609295
14,0893 16,51738 19,54526 22,97945 26,64356 0,3802953
13,75092 16,10591 18,98156 22,42081 26,07802 0,4190269
13,75092 16,10591 18,98156 22,42081 26,07802 0,4190269
14,0458 16,47027 19,47629 23,04264 26,82102 0,4190269
13,82509 16,21665 19,20513 22,73471 26,54769 0,4190269
13,82509 16,21665 19,20513 22,73471 26,54769 0,4190269
14,12205 16,59531 19,63861 23,01145 27,32042 0,4190269
14,11459 16,57093 19,55175 22,9203 27,46232 0,4190269
13,99209 16,43127 19,42937 22,78926 27,54403 0,4190269
13,88596 16,3227 19,34281 22,69425 27,69325 0,4190269
13,88596 16,3227 19,34281 22,69425 27,69325 0,4190269
14,0673 16,56281 19,68595 23,05696 28,64164 0,4190269
13,81351 16,26554 19,35637 22,70006 28,35942 0,4190269
13,81351 16,26554 19,35637 22,70006 28,35942 0,4190269
14,0948 16,58725 19,67898 23,24624 29,68891 0,4190269
13,8387 16,29988 19,38188 22,97991 29,58706 0,4190269
13,8387 16,29988 19,38188 22,97991 29,58706 0,4190269
13,95082 16,45764 19,4091 23,49507 30,95135 0,4190269
13,88023 16,38854 19,30696 23,60818 31,61098 0,4190269
14,01167 16,56313 19,46127 24,16655 33,20316 0,4190269
14,01167 16,56313 19,46127 24,16655 33,20316 0,4190269
14,01813 16,56844 19,49215 24,53059 34,49522 0,4190269
13,92071 16,50038 19,48873 24,84912 35,77653 0,4190269
13,92071 16,50038 19,48873 24,84912 35,77653 0,4190269
13,90558 16,37513 19,61718 25,42306 37,73891 0,4190269
13,83618 16,23979 19,63559 25,81894 39,43563 0,4190269
13,83618 16,23979 19,63559 25,81894 39,43563 0,4190269
13,87313 16,21141 19,83347 26,57969 42,22532 0,4190269
13,91624 16,20482 20,07461 27,46899 45,68486 0,4190269
13,84858 16,15814 20,25507 28,28669 50 0,4190269
13,76153 16,08171 20,39026 29,05841 50 0,4190269
13,76153 16,08171 20,39026 29,05841 50 0,4190269
13,7179 16,43532 21,30244 31,63054 50 0,4190269
13,7179 16,43532 21,30244 31,63054 50 0,4190269
13,64148 16,50804 21,73596 33,29007 50 0,4190269
13,60854 16,65308 22,32636 35,49836 50 0,4190269
13,60854 16,65308 22,32636 35,49836 50 0,4190269
13,76069 17,11124 23,56503 39,77563 50 0,4190269
13,76069 17,11124 23,56503 39,77563 50 0,4190269
13,79367 17,37871 24,48703 50 50 0,4190269
13,82498 17,64973 25,47002 50 50 0,4190269
13,97956 18,14791 27,02829 50 50 0,4190269
13,97956 18,14791 27,02829 50 50 0,4190269
14,36852 19,34978 31,06219 50 44,30365 0,4190269
14,56344 19,9873 33,46912 50 40,99891 0,4190269
14,56344 19,9873 33,46912 50 40,99891 0,3706124
14,86212 20,86092 36,8577 50 36,56358 0,2641007
14,86361 21,15047 38,69135 50 34,35535 0,2060034
14,86361 21,15047 38,69135 50 34,35535 0,157589
14,80196 21,30895 50 50 32,8644 0,1091745
14,80196 21,30895 50 50 32,8644 0,09949167
14,6665 21,3051 50 50 32,17765 0,09949167
14,39733 21,00096 50 50 32,50347 0,08980878
14,29876 21,05802 50 49,71468 31,76516 0,0801259
14,29876 21,05802 50 49,71468 31,76516 0,0801259
14,08764 20,85728 50 49,13478 31,81686 0,070443
13,85953 20,60645 50 48,62666 32,01171 0,070443
13,69053 20,47727 50 48,00151 31,89439 0,070443
13,52646 20,34954 50 47,39304 31,79356 0,02202857
13,26877 19,99706 50 47,02708 32,146 0
12,97949 19,56109 50 46,75514 32,64776 0
12,70296 19,14435 50 46,47206 32,92765 0
12,43796 18,74497 50 46,17891 33,18835 0
12,43796 18,74497 50 46,17891 33,18835 0
12,18334 18,36123 50 45,83987 33,43176 0
11,93808 17,99162 50 45,48787 33,56382 0,002662801
11,93808 17,99162 50 45,48787 33,56382 0,05107722
11,75035 17,74659 50 45,03561 33,43535 0,0801259
11,59844 17,57771 50 44,52454 33,20769 0,3028322
12,24604 19,31215 50 42,38082 30,4815 0,3512467
12,24604 19,31215 50 42,38082 30,4815 0,3706124
13,02267 21,54583 48,69307 40,26344 27,72473 0,3802953
13,63453 23,52958 47,23946 38,47481 25,69514 0,3802953
13,99413 24,90035 46,07737 37,30497 24,65211 0,3802953
14,93441 28,32458 44,43691 35,324 22,78859 0,3802953
14,93441 28,32458 44,43691 35,324 22,78859 0,3802953
16,60777 49,25349 42,17771 32,72898 20,572 0,3802953
16,60777 49,25349 42,17771 32,72898 20,572 0,3802953
17,92452 47,86539 40,57533 30,70389 19,35367 0,3802953
19,36355 46,43993 38,91888 28,9952 18,35565 0,3802953
19,36355 46,43993 38,91888 28,9952 18,35565 0,3802953
22,4452 44,51481 36,60998 26,21847 16,87122 0,3802953
23,6461 43,42978 35,50702 25,30186 16,46283 0,3318809
23,6461 43,42978 35,50702 25,30186 16,46283 0,2737836
46,78732 40,30047 32,04763 21,80314 14,86475 0,2544178
46,78732 40,30047 32,04763 21,80314 14,86475 0,1963205
45,68861 39,08403 30,80714 20,83974 14,42588 0,1188574
44,8816 38,25532 30,05791 20,39477 14,21517 0,08980878
44,8816 38,25532 30,05791 20,39477 14,21517 0,0801259
44,11992 37,48404 29,37726 20,0119 14,02576 0,05107722
44,11992 37,48404 29,37726 20,0119 14,02576 0,02202857
43,44765 36,82872 28,83833 19,77091 13,89762 0
42,87457 36,3022 28,45718 19,69217 13,84227 0
42,29765 35,76775 28,06252 19,59328 13,77276 0
41,71728 35,22611 27,65565 19,47622 13,69047 0
41,71728 35,22611 27,65565 19,47622 13,69047 0
41,11803 34,67801 27,2378 19,24704 13,59668 0
40,50451 34,12408 26,81004 19,17753 13,49251 0
40,50451 34,12408 26,81004 19,17753 13,49251 0
39,88741 33,56488 26,37332 18,93909 13,37896 0
39,88741 33,56488 26,37332 18,93909 13,37896 -0,01234569
39,28078 33,01474 25,94599 18,70626 13,26654 -0,04139434
39,28078 33,01474 25,94599 18,70626 13,26654 -0,06076011
38,78996 32,57998 25,66293 18,59753 13,2304 -0,1091745
38,42879 32,27454 25,54374 18,6328 13,28386 -0,1672719
38,42879 32,27454 25,54374 18,6328 13,28386 -0,1769547
37,8886 31,8965 25,46489 18,98378 13,56496 -0,1866376
37,61455 31,74369 25,39799 19,0569 13,74097 -0,1963205
37,34581 31,59763 25,33868 19,13566 13,93087 -0,2060034
37,34581 31,59763 25,33868 19,13566 13,93087 -0,2156863
37,46678 31,86284 25,78971 19,7112 14,42606 -0,2253692
37,46678 31,86284 25,78971 19,7112 14,42606 -0,235052
37,46678 31,86284 25,78971 19,7112 14,42606 -0,235052
37,1947 31,67893 25,85272 20,08182 14,96719 -0,235052
36,8086 31,33021 25,57583 19,92299 14,96259 -0,235052
36,74665 31,41413 25,72739 20,18163 15,34265 -0,235052
36,74665 31,41413 25,72739 20,18163 15,34265 -0,235052
36,67556 31,49237 25,90839 20,47715 15,62187 -0,2447349
36,67556 31,49237 25,90839 20,47715 15,62187 -0,235052
36,58362 31,44164 26,0194 20,67782 15,85136 -0,235052
36,1618 31,0456 25,6821 20,44002 15,77069 -0,2253692
35,81592 30,72984 25,42634 20,28398 15,77423 -0,1963205
35,81592 30,72984 25,42634 20,28398 15,77423 -0,1963205
35,89228 30,85614 25,61406 20,56461 16,17999 -0,1963205
35,89228 30,85614 25,61406 20,56461 16,17999 -0,1963205
35,67463 30,67841 25,50019 20,55578 16,1807 -0,1963205
35,36378 30,4563 25,34413 20,51007 16,15644 -0,1963205
35,13828 30,32399 25,31104 20,48034 16,23001 -0,1963205
35,13828 30,32399 25,31104 20,48034 16,23001 -0,1963205
34,88837 30,10507 25,15289 20,40156 16,28932 -0,1963205
34,88837 30,10507 25,15289 20,40156 16,28932 -0,1963205
34,6224 29,86959 24,97268 20,31117 16,34374 -0,1963205
34,6224 29,86959 24,97268 20,31117 16,34374 -0,1963205
34,05695 29,36507 24,58341 20,11236 16,20695 -0,1963205
34,05695 29,36507 24,58341 20,11236 16,20695 -0,1963205
33,76619 29,10557 24,38431 20,01413 16,1351 -0,1963205
33,4301 28,79907 24,13964 19,83469 16,03432 -0,1963205
33,4301 28,79907 24,13964 19,83469 16,03432 -0,1963205
33,1959 28,60172 24,00817 19,69968 16,02612 -0,1963205
33,00213 28,44835 23,88279 19,6028 16,06135 -0,1963205
32,57845 28,05289 23,51274 19,31988 15,84565 -0,1963205
32,26054 27,74839 23,25809 19,15475 15,71324 -0,1963205
31,93058 27,43437 22,99885 18,98809 15,58201 -0,2060034
31,80642 27,32812 22,95472 19,04088 15,62388 -0,2253692
31,52829 27,06752 22,75409 18,88248 15,54944 -0,235052
31,13119 26,68852 22,43383 18,59819 15,38691 -0,2834665
31,13119 26,68852 22,43383 18,59819 15,38691 -0,3125151
31,30261 26,91784 22,71564 18,80663 15,60689 -0,3512467
31,43054 27,14015 22,88473 19,06559 15,80252 -0,3609295
31,09787 26,8088 22,60341 18,87283 15,64562 -0,3609295
31,09154 26,78473 22,64481 18,92808 15,75241 -0,3609295
31,09154 26,78473 22,64481 18,92808 15,75241 -0,3609295
31,48175 27,13228 23,06671 19,23261 16,07523 -0,3609295
31,18809 26,83985 22,77058 19,01365 15,88746 -0,3609295
31,18809 26,83985 22,77058 19,01365 15,88746 -0,3609295
31,74551 27,24263 23,11512 19,45662 16,22632 -0,3609295
31,45979 26,92068 22,82942 19,21562 16,05976 -0,3609295
31,62314 26,93579 22,88113 19,21751 16,17305 -0,3609295
31,7044 26,87316 22,87356 19,17375 16,12047 -0,3609295
32,05838 26,90975 22,9176 19,2931 16,20086 -0,3706124
32,6156 27,0628 23,05798 19,52512 16,37897 -0,3706124
32,6156 27,0628 23,05798 19,52512 16,37897 -0,3706124
32,9398 27,07086 23,06518 19,49003 16,45393 -0,3706124
32,73886 26,76717 22,78511 19,22571 16,25456 -0,3706124
33,05959 26,76596 22,78834 19,19168 16,21017 -0,3706124
33,05959 26,76596 22,78834 19,19168 16,21017 -0,3802953
34,0559 27,14286 22,9945 19,44241 16,3978 -0,3706124
34,07154 26,95355 22,7638 19,2772 16,25348 -0,3802953
34,80033 27,15535 22,82509 19,29434 16,34892 -0,3802953
34,80033 27,15535 22,82509 19,29434 16,34892 -0,3802953
36,68235 27,95802 23,15459 19,61197 16,63238 -0,3802953
36,68235 27,95802 23,15459 19,61197 16,63238 -0,3802953
37,717 28,27443 23,17635 19,65454 16,65068 -0,3802953
37,717 28,27443 23,17635 19,65454 16,65068 -0,3802953
39,62624 29,00383 23,43403 19,91375 16,85211 -0,3802953
39,89117 28,88685 23,19347 19,66274 16,68593 -0,3802953
39,89117 28,88685 23,19347 19,66274 16,68593 -0,3802953
42,36013 29,80169 23,53848 19,85391 16,85861 -0,3802953
42,36013 29,80169 23,53848 19,85391 16,85861 -0,3802953
44,44623 30,46924 23,72836 19,92555 16,87327 -0,3802953
47,89283 31,43119 23,87008 19,72447 16,7756 -0,3802953
47,89283 31,43119 23,87008 19,72447 16,7756 -0,3802953
50 32,68903 24,32823 19,85357 16,94774 -0,3802953
50 32,68903 24,32823 19,85357 16,94774 -0,3802953
50 34,48556 25,02175 20,11324 17,10132 -0,3706124
50 34,68489 24,90054 19,89325 16,8904 -0,3802953
50 34,68489 24,90054 19,89325 16,8904 -0,3706124
50 37,08712 25,80366 20,25631 17,09973 -0,3802953
50 38,99782 26,41446 20,44014 17,09339 -0,3802953
50 39,757 26,48706 20,32165 16,9011 -0,3802953
50 43,34692 27,59161 20,75139 17,04391 -0,3802953
50 43,34692 27,59161 20,75139 17,04391 -0,3802953
50 45,19375 28,35222 20,97976 17,06161 -0,3802953
50 47,00089 29,40294 21,33797 17,15399 -0,3802953
50 47,00089 29,40294 21,33797 17,15399 -0,3802953
50 49,19006 31,16913 22,01463 17,42602 -0,3802953
50 49,72758 31,69814 22,07592 17,33928 -0,3802953
50 49,72758 31,69814 22,07592 17,33928 -0,3802953
50 50 34,72313 23,23031 17,86122 -0,3802953
50 50 36,43781 23,74253 18,01371 -0,3802953
50 50 37,22042 23,84573 17,94324 -0,3802953
29,61688 50 40,64009 25,00516 18,42203 -0,3802953
29,61688 50 40,64009 25,00516 18,42203 -0,3609295
21,57548 50 44,00679 26,96783 19,27053 -0,3512467
21,57548 50 44,00679 26,96783 19,27053 -0,3512467
19,45471 50 45,33443 28,06232 19,65681 -0,3415638
19,45471 50 45,33443 28,06232 19,65681 -0,322198
18,16642 50 46,29943 29,09705 19,99646 -0,3028322
18,19882 50 46,44162 29,35123 19,97365 -0,235052
17,30605 50 47,02105 30,45471 20,32247 -0,1769547
17,19611 50 47,11135 30,93115 20,39141 -0,0801259
17,45039 50 46,89901 31,002 20,29084 -0,002662801
18,18309 50 46,27993 30,49719 19,95621 0
18,18309 50 46,27993 30,49719 19,95621 0
18,18309 50 46,27993 30,49719 19,95621 0
18,89021 50 45,65954 30,00317 19,63295 0
18,89021 50 45,65954 30,00317 19,63295 0
19,56008 50 45,04913 29,53519 19,32672 0
20,19636 50 44,44771 29,09067 19,03584 0
20,19636 50 44,44771 29,09067 19,03584 0
20,80235 50 43,8544 28,66731 18,75881 0
21,38103 50 43,26841 28,26303 18,49426 0
21,93507 50 42,68901 27,87596 18,24098 0
21,93507 50 42,68901 27,87596 18,24098 0
22,4669 50 42,11554 27,50441 17,99785 0
22,9787 50 41,54745 27,14686 17,76389 0
22,9787 50 41,54745 27,14686 17,76389 0
23,47243 50 40,98419 26,80193 17,53818 0
23,94987 49,39925 40,42528 26,46838 17,31991 0
23,94987 49,39925 40,42528 26,46838 17,31991 0
24,41261 48,7881 39,8703 26,14509 17,10837 0
24,8621 48,17834 39,31887 25,83107 16,90288 0
25,2995 47,56997 38,77072 25,52549 16,70292 0
25,72638 46,9625 38,2253 25,22726 16,50777 0
26,21906 45,75071 37,14213 24,65064 16,13046 0
26,41744 45,14612 36,60384 24,37093 15,94742 0
26,41744 45,14612 36,60384 24,37093 15,94742 0
26,8736 44,54228 36,06746 24,0962 15,76764 0
50 43,93913 35,5328 23,82595 15,59081 0
49,65543 43,33659 34,9997 23,55976 15,41662 0
49,65543 43,33659 34,9997 23,55976 15,41662 0
49,05966 42,7346 34,46799 23,29722 15,24483 0
48,46382 42,13311 33,93756 23,03798 15,07519 0
47,86792 41,53206 33,40826 22,7817 14,90749 0
47,86792 41,53206 33,40826 22,7817 14,90749 0
47,27198 40,93142 32,87998 22,52811 14,74155 0
46,676 40,33115 32,35264 22,27693 14,57718 0
46,07998 39,73121 31,82612 22,25884 14,41424 0
46,07998 39,73121 31,82612 22,25884 14,41424 0
45,48393 39,13157 31,30037 21,94339 14,25259 0
45,48393 39,13157 31,30037 21,94339 14,25259 0
44,87839 38,5322 30,77529 21,62923 14,0921 0
44,2466 37,93307 30,25083 21,31625 13,93265 0
43,61487 37,33416 29,72692 21,00432 13,77415 0
42,98318 36,73545 29,20352 20,69336 13,61649 0
42,35154 36,12442 28,68056 20,38325 13,45961 0
42,35154 36,12442 28,68056 20,38325 13,45961 0
41,71994 35,50032 28,15801 20,07391 13,30341 0
41,71994 35,50032 28,15801 20,07391 13,30341 0
41,08836 34,87643 27,63583 19,76526 13,14783 0
40,45683 34,25275 27,11397 19,45725 12,99282 0
39,82532 33,62926 26,59241 19,1498 12,83831 0
39,82532 33,62926 26,59241 19,1498 12,83831 0
39,19385 33,00593 26,07113 18,84286 12,68426 0
39,19385 33,00593 26,07113 18,84286 12,68426 0
38,56239 32,38276 25,55009 18,53639 12,53062 0
37,93095 31,75971 25,02926 18,23034 12,37736 0
37,29955 31,13678 24,50864 17,89087 12,22443 -0,01234569
37,29955 31,13678 24,50864 17,89087 12,22443 -0,04139434
36,74653 30,61622 24,08643 17,62938 12,14354 -0,04139434
36,15963 30,05125 23,62164 17,32874 12,03296 -0,05107722
35,62902 29,55939 23,22723 17,09461 11,9762 -0,06076011
35,62902 29,55939 23,22723 17,09461 11,9762 -0,06076011
35,21214 29,21513 22,9751 16,99579 12,02995 -0,070443
35,21214 29,21513 22,9751 16,99579 12,02995 -0,1091745
34,75902 28,8234 22,67785 16,85687 12,05527 -0,1285403
34,25918 28,37072 22,32243 16,6649 12,19808 -0,157589
33,94783 28,1632 22,20481 16,70376 12,24146 -0,2156863
33,92477 28,2636 22,45723 17,02931 12,52731 -0,2641007
33,85217 28,22843 22,52294 17,15817 12,7896 -0,2834665
33,48285 27,89425 22,25998 17,01782 12,80789 -0,3125151
33,48285 27,89425 22,25998 17,01782 12,80789 -0,3125151
33,86592 28,32243 22,74043 17,59707 13,25203 -0,3125151
33,86592 28,32243 22,74043 17,59707 13,25203 -0,3125151
33,87104 28,52015 23,00263 17,91626 13,55628 -0,322198
33,87424 28,56189 23,16112 18,08622 13,87989 -0,3318809
33,87424 28,56189 23,16112 18,08622 13,87989 -0,3415638
34,15097 28,88186 23,5287 18,53436 14,32557 -0,3415638
34,09918 28,86516 23,56866 18,6749 14,43674 -0,3415638
34,01794 28,91644 23,6799 18,80372 14,60849 -0,3415638
34,00934 28,96304 23,80826 18,95183 14,89069 -0,3415638
34,00934 28,96304 23,80826 18,95183 14,89069 -0,3415638
34,01665 29,00733 23,90201 19,12564 15,09649 -0,3415638
34,04964 29,07962 24,02724 19,33756 15,25191 -0,3415638
34,04964 29,07962 24,02724 19,33756 15,25191 -0,3415638
34,39417 29,53696 24,55157 19,79942 15,72776 -0,3415638
34,02367 29,17314 24,22976 19,55611 15,61385 -0,322198
33,9545 29,11272 24,21858 19,6218 15,74567 -0,2641007
33,81905 29,04334 24,20111 19,68693 15,7848 -0,235052
33,81905 29,04334 24,20111 19,68693 15,7848 -0,2253692
33,75395 29,08045 24,29537 19,86462 15,91554 -0,2060034
33,75395 29,08045 24,29537 19,86462 15,91554 -0,2060034
33,54076 28,93637 24,20861 19,7548 15,91861 -0,2060034
33,1362 28,55849 23,8865 19,46674 15,75225 -0,2060034
33,1362 28,55849 23,8865 19,46674 15,75225 -0,2060034
33,00966 28,49665 23,81625 19,45407 15,83288 -0,2060034
32,73386 28,21747 23,58469 19,30458 15,7055 -0,2156863
32,46279 27,94391 23,3613 19,16727 15,59054 -0,235052
32,07043 27,55815 23,02458 18,92062 15,39446 -0,2447349
31,86863 27,35171 22,87532 18,86602 15,34939 -0,2447349
31,86863 27,35171 22,87532 18,86602 15,34939 -0,2544178
31,83556 27,30344 22,89225 18,84587 15,44029 -0,2544178
31,47388 26,95009 22,59682 18,57996 15,29642 -0,2737836
31,47388 26,95009 22,59682 18,57996 15,29642 -0,3028322
31,81853 27,25473 22,85989 18,84783 15,50389 -0,3318809
31,81853 27,25473 22,85989 18,84783 15,50389 -0,3415638
32,05601 27,35202 22,96275 19,04157 15,64568 -0,3415638
31,89662 27,12676 22,77508 18,93745 15,56465 -0,3512467
31,93971 27,02688 22,73831 18,86991 15,61076 -0,3512467
31,80301 26,76796 22,57266 18,70274 15,52759 -0,3512467
32,0629 26,74654 22,634 18,76617 15,56467 -0,3512467
32,80503 27,00631 22,87354 19,104 15,82027 -0,3512467
32,64389 26,72708 22,61671 18,92997 15,68011 -0,3512467
32,64389 26,72708 22,61671 18,92997 15,68011 -0,3512467
33,73668 27,17251 23,03123 19,22185 16,0601 -0,3512467
34,31111 27,30447 23,11374 19,28583 16,09468 -0,3512467
34,10585 26,99041 22,79056 19,02786 15,87556 -0,3512467
34,76388 27,15354 22,8238 19,12362 15,94136 -0,3512467
34,76388 27,15354 22,8238 19,12362 15,94136 -0,3512467
36,51434 27,88814 23,12723 19,46836 16,34251 -0,3512467
36,51434 27,88814 23,12723 19,46836 16,34251 -0,3512467
37,73657 28,07258 22,90319 19,30644 16,20271 -0,3512467
37,73657 28,07258 22,90319 19,30644 16,20271 -0,3512467
38,92167 28,42923 22,94172 19,36958 16,2408 -0,3512467
38,92167 28,42923 22,94172 19,36958 16,2408 -0,3512467
