x1 x2 x3 x4 label
35.72274 36.29544 100 100 100 0
35.72274 36.29544 100 100 100 0
35.65102 36.20879 100 100 100 0
35.65102 36.20879 100 100 100 0
35.65102 36.20879 100 100 100 0
35.65102 36.20879 100 100 100 0
35.57909 36.1224 100 100 100 0
35.57909 36.1224 100 100 100 0
35.57909 36.1224 100 100 100 0
35.57909 36.1224 100 100 100 0
35.50807 36.0372 100 100 100 0
35.50807 36.0372 100 100 100 0
35.50807 36.0372 100 100 100 0
35.50807 36.0372 100 100 100 0
35.50807 36.0372 100 100 100 0
35.43801 35.95317 100 100 100 0
35.43801 35.95317 100 100 100 0
35.43801 35.95317 100 100 100 0
35.43801 35.95317 100 100 100 0
35.43801 35.95317 100 100 100 0
35.43801 35.95317 100 100 100 0
35.36877 35.87011 100 100 100 0
35.36877 35.87011 100 100 100 0
35.36877 35.87011 100 100 100 0
35.36877 35.87011 100 100 100 0
35.36877 35.87011 100 100 100 0
35.30005 35.78768 100 100 100 0
35.30005 35.78768 100 100 100 0
35.30005 35.78768 100 100 100 0
35.30005 35.78768 100 100 100 0
35.30005 35.78768 100 100 100 0
35.23169 35.70566 100 100 100 0
35.23169 35.70566 100 100 100 0
35.23169 35.70566 100 100 100 0
35.23169 35.70566 100 100 100 0
35.16356 35.62394 39.26744 100 100 0
35.16356 35.62394 39.26744 100 100 0
35.16356 35.62394 39.26744 100 100 0
35.16356 35.62394 39.26744 100 100 0
35.0956 35.54241 39.15629 100 100 0
35.0956 35.54241 39.15629 100 100 0
35.0956 35.54241 39.15629 100 100 0
35.0956 35.54241 39.15629 100 100 0
35.02778 35.46105 39.04535 100 100 0
35.02778 35.46105 39.04535 100 100 0
35.02778 35.46105 39.04535 100 100 0
35.02778 35.46105 39.04535 100 100 0
34.96004 35.3798 38.93456 100 100 0
34.96004 35.3798 38.93456 100 100 0
34.96004 35.3798 38.93456 100 100 0
34.96004 35.3798 38.93456 100 100 0
34.96004 35.3798 38.93456 100 100 0
34.89238 35.29863 38.82388 100 100 0
34.89238 35.29863 38.82388 100 100 0
34.89238 35.29863 38.82388 100 100 0
34.89238 35.29863 38.82388 100 100 0
34.82477 35.21752 38.71329 100 100 0
34.82477 35.21752 38.71329 100 100 0
34.82477 35.21752 38.71329 100 100 0
34.82477 35.21752 38.71329 100 100 0
34.82477 35.21752 38.71329 100 100 0
34.82477 35.21752 38.71329 100 100 0
34.75719 35.13647 38.60277 100 100 0
34.75719 35.13647 38.60277 100 100 0
34.75719 35.13647 38.60277 100 100 0
34.75719 35.13647 38.60277 100 100 0
34.75719 35.13647 38.60277 100 100 0
34.68965 35.05545 38.4923 100 100 0
34.68965 35.05545 38.4923 100 100 0
34.68965 35.05545 38.4923 100 100 0
34.68965 35.05545 38.4923 100 100 0
34.68965 35.05545 38.4923 100 100 0
34.68965 35.05545 38.4923 100 100 0
34.62214 34.97445 38.38186 100 100 0
34.62214 34.97445 38.38186 100 100 0
34.62214 34.97445 38.38186 100 100 0
34.62214 34.97445 38.38186 100 100 0
34.62214 34.97445 38.38186 100 100 0
34.62214 34.97445 38.38186 100 100 0
34.55463 34.89347 38.27145 100 100 0
34.55463 34.89347 38.27145 100 100 0
34.55463 34.89347 38.27145 100 100 0
34.55463 34.89347 38.27145 100 100 0
34.55463 34.89347 38.27145 100 100 0
34.55463 34.89347 38.27145 100 100 0
34.48714 34.81252 38.16106 100 100 0
34.48714 34.81252 38.16106 100 100 0
34.48714 34.81252 38.16106 100 100 0
34.48714 34.81252 38.16106 100 100 0
34.48714 34.81252 38.16106 100 100 0
34.48714 34.81252 38.16106 100 100 0
34.48714 34.81252 38.16106 100 100 0
34.41965 34.73156 38.05069 100 100 0
34.41965 34.73156 38.05069 100 100 0
34.41965 34.73156 38.05069 100 100 0
34.41965 34.73156 38.05069 100 100 0
34.41965 34.73156 38.05069 100 100 0
34.35218 34.65062 37.94032 100 100 0
34.35218 34.65062 37.94032 100 100 0
34.35218 34.65062 37.94032 100 100 0
34.35218 34.65062 37.94032 100 100 0
34.35218 34.65062 37.94032 100 100 0
34.35218 34.65062 37.94032 100 100 0
34.35218 34.65062 37.94032 100 100 0
34.28471 34.56969 37.82997 100 100 0
34.28471 34.56969 37.82997 100 100 0
34.28471 34.56969 37.82997 100 100 0
34.28471 34.56969 37.82997 100 100 0
34.28471 34.56969 37.82997 100 100 0
34.28471 34.56969 37.82997 100 100 0
34.21725 34.48876 37.71962 100 100 0
34.21725 34.48876 37.71962 100 100 0
34.21725 34.48876 37.71962 100 100 0
34.21725 34.48876 37.71962 100 100 0
34.21725 34.48876 37.71962 100 100 0
34.21725 34.48876 37.71962 100 100 0
34.14979 34.40784 37.60928 100 100 0
34.14979 34.40784 37.60928 100 100 0
34.14979 34.40784 37.60928 100 100 0
34.14979 34.40784 37.60928 100 100 0
34.14979 34.40784 37.60928 100 100 0
34.14979 34.40784 37.60928 100 100 0
34.08233 34.32692 37.49895 100 100 0
34.08233 34.32692 37.49895 100 100 0
34.08233 34.32692 37.49895 100 100 0
34.08233 34.32692 37.49895 100 100 0
34.08233 34.32692 37.49895 100 100 0
34.08233 34.32692 37.49895 100 100 0
34.01487 34.246 37.38861 100 100 0
34.01487 34.246 37.38861 100 100 0
34.01487 34.246 37.38861 100 100 0
34.01487 34.246 37.38861 100 100 0
34.01487 34.246 37.38861 100 100 0
34.01487 34.246 37.38861 100 100 0
33.94742 34.16508 37.27829 100 100 0
33.94742 34.16508 37.27829 100 100 0
33.94742 34.16508 37.27829 100 100 0
33.94742 34.16508 37.27829 100 100 0
33.94742 34.16508 37.27829 100 100 0
33.94742 34.16508 37.27829 100 100 0
33.87996 34.08416 37.16796 100 100 0
33.87996 34.08416 37.16796 100 100 0
33.87996 34.08416 37.16796 100 100 0
33.87996 34.08416 37.16796 100 100 0
33.87996 34.08416 37.16796 100 100 0
33.87996 34.08416 37.16796 100 100 0
33.81251 34.00325 37.05763 100 100 0
33.81251 34.00325 37.05763 100 100 0
33.81251 34.00325 37.05763 100 100 0
33.81251 34.00325 37.05763 100 100 0
33.81251 34.00325 37.05763 100 100 0
33.74505 33.92233 36.9473 100 100 0
33.74505 33.92233 36.9473 100 100 0
33.74505 33.92233 36.9473 100 100 0
33.74505 33.92233 36.9473 100 100 0
33.74505 33.92233 36.9473 100 100 0
33.6776 33.84142 36.83697 100 100 0
33.6776 33.84142 36.83697 100 100 0
33.6776 33.84142 36.83697 100 100 0
33.6776 33.84142 36.83697 100 100 0
33.6776 33.84142 36.83697 100 100 0
33.6776 33.84142 36.83697 100 100 0
33.61015 33.76051 36.72665 100 100 0
33.61015 33.76051 36.72665 100 100 0
33.61015 33.76051 36.72665 100 100 0
33.61015 33.76051 36.72665 100 100 0
33.61015 33.76051 36.72665 100 100 0
33.5427 33.67959 36.61632 100 100 0
33.5427 33.67959 36.61632 100 100 0
33.5427 33.67959 36.61632 100 100 0
33.5427 33.67959 36.61632 100 100 0
33.5427 33.67959 36.61632 100 100 0
33.5427 33.67959 36.61632 100 100 0
33.47525 33.59867 36.50599 100 100 0
33.47525 33.59867 36.50599 100 100 0
33.47525 33.59867 36.50599 100 100 0
33.47525 33.59867 36.50599 100 100 0
33.47525 33.59867 36.50599 100 100 0
33.40779 33.51776 36.40749 100 100 0
33.40779 33.51776 36.40749 100 100 0
33.40779 33.51776 36.40749 100 100 0
33.40779 33.51776 36.40749 100 100 0
33.40779 33.51776 36.40749 100 100 0
33.40779 33.51776 36.40749 100 100 0
33.40779 33.51776 36.40749 100 100 0
33.34034 33.44342 36.30991 100 100 0
33.34034 33.44342 36.30991 100 100 0
33.34034 33.44342 36.30991 100 100 0
33.34034 33.44342 36.30991 100 100 0
33.34034 33.44342 36.30991 100 100 0
33.34034 33.44342 36.30991 100 100 0
33.27289 33.36967 36.21234 100 100 0
33.27289 33.36967 36.21234 100 100 0
33.27289 33.36967 36.21234 100 100 0
33.27289 33.36967 36.21234 100 100 0
33.27289 33.36967 36.21234 100 100 0
33.27289 33.36967 36.21234 100 100 0
33.20544 33.29594 36.11477 100 100 0
33.20544 33.29594 36.11477 100 100 0
33.20544 33.29594 36.11477 100 100 0
33.20544 33.29594 36.11477 100 100 0
33.20544 33.29594 36.11477 100 100 0
33.20544 33.29594 36.11477 100 100 0
33.13799 33.22219 36.01719 100 100 0
33.13799 33.22219 36.01719 100 100 0
33.13799 33.22219 36.01719 100 100 0
33.13799 33.22219 36.01719 100 100 0
33.13799 33.22219 36.01719 100 100 0
33.13799 33.22219 36.01719 100 100 0
33.07053 33.14846 35.91962 100 100 0
33.07053 33.14846 35.91962 100 100 0
33.07053 33.14846 35.91962 100 100 0
33.07053 33.14846 35.91962 100 100 0
33.07053 33.14846 35.91962 100 100 0
33.07053 33.14846 35.91962 100 100 0
33.07053 33.14846 35.91962 100 100 0
33.01748 33.08755 100 100 100 0
33.01748 33.08755 100 100 100 0
33.01748 33.08755 100 100 100 0
33.01748 33.08755 100 100 100 0
33.01748 33.08755 100 100 100 0
33.01748 33.08755 100 100 100 0
32.96131 33.02456 100 100 100 0
32.96131 33.02456 100 100 100 0
32.96131 33.02456 100 100 100 0
32.96131 33.02456 100 100 100 0
32.96131 33.02456 100 100 100 0
32.90651 32.96305 100 100 100 0
32.90651 32.96305 100 100 100 0
32.90651 32.96305 100 100 100 0
32.90651 32.96305 100 100 100 0
32.90651 32.96305 100 100 100 0
32.90651 32.96305 100 100 100 0
32.90651 32.96305 100 100 100 0
32.85239 32.90228 100 100 100 0
32.85239 32.90228 100 100 100 0
32.85239 32.90228 100 100 100 0
32.85239 32.90228 100 100 100 0
32.85239 32.90228 100 100 100 0
32.85239 32.90228 100 100 100 0
32.79861 32.84191 100 100 100 0
32.79861 32.84191 100 100 100 0
32.79861 32.84191 100 100 100 0
32.79861 32.84191 100 100 100 0
32.79861 32.84191 100 100 100 0
32.79861 32.84191 100 100 100 0
32.74502 32.78175 100 100 100 0
32.74502 32.78175 100 100 100 0
32.74502 32.78175 100 100 100 0
32.74502 32.78175 100 100 100 0
32.74502 32.78175 100 100 100 0
32.74502 32.78175 100 100 100 0
32.69155 32.72172 35.32911 100 100 0
32.69155 32.72172 35.32911 100 100 0
32.69155 32.72172 35.32911 100 100 0
32.69155 32.72172 35.32911 100 100 0
32.69155 32.72172 35.32911 100 100 0
32.69155 32.72172 35.32911 100 100 0
32.63813 32.66174 35.24644 100 100 0
32.63813 32.66174 35.24644 100 100 0
32.63813 32.66174 35.24644 100 100 0
32.63813 32.66174 35.24644 100 100 0
32.63813 32.66174 35.24644 100 100 0
32.63813 32.66174 35.24644 100 100 0
32.58475 32.60181 35.16381 100 100 0
32.58475 32.60181 35.16381 100 100 0
32.58475 32.60181 35.16381 100 100 0
32.58475 32.60181 35.16381 100 100 0
32.58475 32.60181 35.16381 100 100 0
32.58475 32.60181 35.16381 100 100 0
32.53138 32.5419 35.08123 100 100 0
32.53138 32.5419 35.08123 100 100 0
32.53138 32.5419 35.08123 100 100 0
32.53138 32.5419 35.08123 100 100 0
32.53138 32.5419 35.08123 100 100 0
32.53138 32.5419 35.08123 100 100 0
32.47802 32.48199 34.99864 100 100 0
32.47802 32.48199 34.99864 100 100 0
32.47802 32.48199 34.99864 100 100 0
32.47802 32.48199 34.99864 100 100 0
32.47802 32.48199 34.99864 100 100 0
32.47802 32.48199 34.99864 100 100 0
32.42467 32.4221 34.91608 100 100 0
32.42467 32.4221 34.91608 100 100 0
32.42467 32.4221 34.91608 100 100 0
32.42467 32.4221 34.91608 100 100 0
32.42467 32.4221 34.91608 100 100 0
32.42467 32.4221 34.91608 100 100 0
32.37132 32.36221 34.83352 100 100 0
32.37132 32.36221 34.83352 100 100 0
32.37132 32.36221 34.83352 100 100 0
32.37132 32.36221 34.83352 100 100 0
32.37132 32.36221 34.83352 100 100 0
32.37132 32.36221 34.83352 100 100 0
32.31798 32.30231 34.75095 100 100 0
32.31798 32.30231 34.75095 100 100 0
32.31798 32.30231 34.75095 100 100 0
32.31798 32.30231 34.75095 100 100 0
32.31798 32.30231 34.75095 100 100 0
32.26463 32.24242 34.66839 100 100 0
32.26463 32.24242 34.66839 100 100 0
32.26463 32.24242 34.66839 100 100 0
32.26463 32.24242 34.66839 100 100 0
32.26463 32.24242 34.66839 100 100 0
32.26463 32.24242 34.66839 100 100 0
32.26463 32.24242 34.66839 100 100 0
32.21128 32.18253 34.58583 100 100 0
32.21128 32.18253 34.58583 100 100 0
32.21128 32.18253 34.58583 100 100 0
32.21128 32.18253 34.58583 100 100 0
32.21128 32.18253 34.58583 100 100 0
32.21128 32.18253 34.58583 100 100 0
32.15794 32.12265 34.50328 100 100 0
32.15794 32.12265 34.50328 100 100 0
32.15794 32.12265 34.50328 100 100 0
32.15794 32.12265 34.50328 100 100 0
32.15794 32.12265 34.50328 100 100 0
32.15794 32.12265 34.50328 100 100 0
32.10459 32.06276 34.42072 100 100 0
32.10459 32.06276 34.42072 100 100 0
32.10459 32.06276 34.42072 100 100 0
32.10459 32.06276 34.42072 100 100 0
32.10459 32.06276 34.42072 100 100 0
32.10459 32.06276 34.42072 100 100 0
32.05125 32.00287 34.33816 100 100 0
32.05125 32.00287 34.33816 100 100 0
32.05125 32.00287 34.33816 100 100 0
32.05125 32.00287 34.33816 100 100 0
32.05125 32.00287 34.33816 100 100 0
32.05125 32.00287 34.33816 100 100 0
31.99791 31.94298 34.2556 100 100 0
31.99791 31.94298 34.2556 100 100 0
31.99791 31.94298 34.2556 100 100 0
31.99791 31.94298 34.2556 100 100 0
31.99791 31.94298 34.2556 100 100 0
31.99791 31.94298 34.2556 100 100 0
31.94456 31.88309 34.17305 100 100 0
31.94456 31.88309 34.17305 100 100 0
31.94456 31.88309 34.17305 100 100 0
31.94456 31.88309 34.17305 100 100 0
31.94456 31.88309 34.17305 100 100 0
31.89354 31.8232 34.09049 100 100 0
31.89354 31.8232 34.09049 100 100 0
31.89354 31.8232 34.09049 100 100 0
31.89354 31.8232 34.09049 100 100 0
31.89354 31.8232 34.09049 100 100 0
31.89354 31.8232 34.09049 100 100 0
31.84489 31.76332 34.00793 100 100 0
31.84489 31.76332 34.00793 100 100 0
31.84489 31.76332 34.00793 100 100 0
31.84489 31.76332 34.00793 100 100 0
31.84489 31.76332 34.00793 100 100 0
31.84489 31.76332 34.00793 100 100 0
31.79625 31.70343 33.92538 100 100 0
31.79625 31.70343 33.92538 100 100 0
31.79625 31.70343 33.92538 100 100 0
31.79625 31.70343 33.92538 100 100 0
31.79625 31.70343 33.92538 100 100 0
31.79625 31.70343 33.92538 100 100 0
31.74761 31.64354 33.84282 100 100 0
31.74761 31.64354 33.84282 100 100 0
31.74761 31.64354 33.84282 100 100 0
31.74761 31.64354 33.84282 100 100 0
31.74761 31.64354 33.84282 100 100 0
31.74761 31.64354 33.84282 100 100 0
31.69897 31.58365 33.76026 100 100 0
31.69897 31.58365 33.76026 100 100 0
31.69897 31.58365 33.76026 100 100 0
31.69897 31.58365 33.76026 100 100 0
31.69897 31.58365 33.76026 100 100 0
31.69897 31.58365 33.76026 100 100 0
31.65033 31.52377 33.6777 100 100 0
31.65033 31.52377 33.6777 100 100 0
31.65033 31.52377 33.6777 100 100 0
31.65033 31.52377 33.6777 100 100 0
31.65033 31.52377 33.6777 100 100 0
31.65033 31.52377 33.6777 100 100 0
31.60168 31.46387 33.59514 100 100 0
31.60168 31.46387 33.59514 100 100 0
31.60168 31.46387 33.59514 100 100 0
31.60168 31.46387 33.59514 100 100 0
31.60168 31.46387 33.59514 100 100 0
31.60168 31.46387 33.59514 100 100 0
31.55305 31.404 33.51259 100 100 0
31.55305 31.404 33.51259 100 100 0
31.55305 31.404 33.51259 100 100 0
31.55305 31.404 33.51259 100 100 0
31.55305 31.404 33.51259 100 100 0
31.55305 31.404 33.51259 100 100 0
31.55305 31.404 33.51259 100 100 0
31.50441 31.34411 33.43004 100 100 0
31.50441 31.34411 33.43004 100 100 0
31.50441 31.34411 33.43004 100 100 0
31.50441 31.34411 33.43004 100 100 0
31.50441 31.34411 33.43004 100 100 0
31.50441 31.34411 33.43004 100 100 0
31.45576 31.28422 33.34748 100 100 0
31.45576 31.28422 33.34748 100 100 0
31.45576 31.28422 33.34748 100 100 0
31.45576 31.28422 33.34748 100 100 0
31.45576 31.28422 33.34748 100 100 0
31.45576 31.28422 33.34748 100 100 0
31.40712 31.22433 33.26492 100 100 0
31.40712 31.22433 33.26492 100 100 0
31.40712 31.22433 33.26492 100 100 0
31.40712 31.22433 33.26492 100 100 0
31.40712 31.22433 33.26492 100 100 0
31.40712 31.22433 33.26492 100 100 0
31.35848 31.16444 33.18237 100 100 0
31.35848 31.16444 33.18237 100 100 0
31.35848 31.16444 33.18237 100 100 0
31.35848 31.16444 33.18237 100 100 0
31.35848 31.16444 33.18237 100 100 0
31.35848 31.16444 33.18237 100 100 0
31.30984 31.10456 33.09981 100 100 0
31.30984 31.10456 33.09981 100 100 0
31.30984 31.10456 33.09981 100 100 0
31.30984 31.10456 33.09981 100 100 0
31.30984 31.10456 33.09981 100 100 0
31.30984 31.10456 33.09981 100 100 0
31.30984 31.10456 33.09981 100 100 0
31.2612 31.04466 33.01725 100 100 0
31.2612 31.04466 33.01725 100 100 0
31.2612 31.04466 33.01725 100 100 0
31.2612 31.04466 33.01725 100 100 0
31.2612 31.04466 33.01725 100 100 0
31.2612 31.04466 33.01725 100 100 0
31.21256 30.98478 32.93469 100 100 0
31.21256 30.98478 32.93469 100 100 0
31.21256 30.98478 32.93469 100 100 0
31.21256 30.98478 32.93469 100 100 0
31.21256 30.98478 32.93469 100 100 0
31.21256 30.98478 32.93469 100 100 0
31.16391 30.92489 32.85213 100 100 0
31.16391 30.92489 32.85213 100 100 0
31.16391 30.92489 32.85213 100 100 0
31.16391 30.92489 32.85213 100 100 0
31.16391 30.92489 32.85213 100 100 0
31.16391 30.92489 32.85213 100 100 0
31.11527 30.865 32.76957 100 100 0
31.11527 30.865 32.76957 100 100 0
31.11527 30.865 32.76957 100 100 0
31.11527 30.865 32.76957 100 100 0
31.11527 30.865 32.76957 100 100 0
31.06663 30.80511 32.68702 100 100 0
31.06663 30.80511 32.68702 100 100 0
31.06663 30.80511 32.68702 100 100 0
31.06663 30.80511 32.68702 100 100 0
31.06663 30.80511 32.68702 100 100 0
31.06663 30.80511 32.68702 100 100 0
31.01798 30.74522 32.60524 100 100 0
31.01798 30.74522 32.60524 100 100 0
31.01798 30.74522 32.60524 100 100 0
31.01798 30.74522 32.60524 100 100 0
31.01798 30.74522 32.60524 100 100 0
31.01798 30.74522 32.60524 100 100 0
30.96934 30.68534 32.53324 100 100 0
30.96934 30.68534 32.53324 100 100 0
30.96934 30.68534 32.53324 100 100 0
30.96934 30.68534 32.53324 100 100 0
30.96934 30.68534 32.53324 100 100 0
30.96934 30.68534 32.53324 100 100 0
30.9207 30.62544 32.46124 100 100 0
30.9207 30.62544 32.46124 100 100 0
30.9207 30.62544 32.46124 100 100 0
30.9207 30.62544 32.46124 100 100 0
30.9207 30.62544 32.46124 100 100 0
30.9207 30.62544 32.46124 100 100 0
30.87206 30.56556 32.38924 100 100 0
30.87206 30.56556 32.38924 100 100 0
30.87206 30.56556 32.38924 100 100 0
30.87206 30.56556 32.38924 100 100 0
30.87206 30.56556 32.38924 100 100 0
30.87206 30.56556 32.38924 100 100 0
30.82342 30.50567 32.31723 100 100 0
30.82342 30.50567 32.31723 100 100 0
30.82342 30.50567 32.31723 100 100 0
30.82342 30.50567 32.31723 100 100 0
30.82342 30.50567 32.31723 100 100 0
30.82342 30.50567 32.31723 100 100 0
30.77478 30.44578 32.24523 100 100 0
30.77478 30.44578 32.24523 100 100 0
30.77478 30.44578 32.24523 100 100 0
30.77478 30.44578 32.24523 100 100 0
30.77478 30.44578 32.24523 100 100 0
30.77478 30.44578 32.24523 100 100 0
30.73936 30.39747 32.18459 100 100 0
30.73936 30.39747 32.18459 100 100 0
30.73936 30.39747 32.18459 100 100 0
30.73936 30.39747 32.18459 100 100 0
30.73936 30.39747 32.18459 100 100 0
30.73936 30.39747 32.18459 100 100 0
30.70148 30.34774 32.12329 100 100 0
30.70148 30.34774 32.12329 100 100 0
30.70148 30.34774 32.12329 100 100 0
30.70148 30.34774 32.12329 100 100 0
30.70148 30.34774 32.12329 100 100 0
30.66457 30.29914 32.06333 100 100 0
30.66457 30.29914 32.06333 100 100 0
30.66457 30.29914 32.06333 100 100 0
30.66457 30.29914 32.06333 100 100 0
30.66457 30.29914 32.06333 100 100 0
30.66457 30.29914 32.06333 100 100 0
30.6281 30.25109 32.00402 100 100 0
30.6281 30.25109 32.00402 100 100 0
30.6281 30.25109 32.00402 100 100 0
30.6281 30.25109 32.00402 100 100 0
30.6281 30.25109 32.00402 100 100 0
30.6281 30.25109 32.00402 100 100 0
30.59183 30.20329 31.94503 100 100 0
30.59183 30.20329 31.94503 100 100 0
30.59183 30.20329 31.94503 100 100 0
30.59183 30.20329 31.94503 100 100 0
30.59183 30.20329 31.94503 100 100 0
30.59183 30.20329 31.94503 100 100 0
30.59183 30.20329 31.94503 100 100 0
30.55565 30.15563 31.88619 100 100 0
30.55565 30.15563 31.88619 100 100 0
30.55565 30.15563 31.88619 100 100 0
30.55565 30.15563 31.88619 100 100 0
30.55565 30.15563 31.88619 100 100 0
30.51953 30.10802 31.82743 100 100 0
30.51953 30.10802 31.82743 100 100 0
30.51953 30.10802 31.82743 100 100 0
30.51953 30.10802 31.82743 100 100 0
30.51953 30.10802 31.82743 100 100 0
30.51953 30.10802 31.82743 100 100 0
30.51953 30.10802 31.82743 100 100 0
30.48343 30.06045 31.76872 100 100 0
30.48343 30.06045 31.76872 100 100 0
30.48343 30.06045 31.76872 100 100 0
30.48343 30.06045 31.76872 100 100 0
30.48343 30.06045 31.76872 100 100 0
30.48343 30.06045 31.76872 100 100 0
30.44734 30.01289 31.71002 100 100 0
30.44734 30.01289 31.71002 100 100 0
30.44734 30.01289 31.71002 100 100 0
30.44734 30.01289 31.71002 100 100 0
30.44734 30.01289 31.71002 100 100 0
30.44734 30.01289 31.71002 100 100 0
30.41126 29.96535 31.65134 100 100 0
30.41126 29.96535 31.65134 100 100 0
30.41126 29.96535 31.65134 100 100 0
30.41126 29.96535 31.65134 100 100 0
30.41126 29.96535 31.65134 100 100 0
30.41126 29.96535 31.65134 100 100 0
30.37518 29.91781 31.59266 100 100 0
30.37518 29.91781 31.59266 100 100 0
30.37518 29.91781 31.59266 100 100 0
30.37518 29.91781 31.59266 100 100 0
30.37518 29.91781 31.59266 100 100 0
30.37518 29.91781 31.59266 100 100 0
30.33911 29.87028 31.53399 100 100 0
30.33911 29.87028 31.53399 100 100 0
30.33911 29.87028 31.53399 100 100 0
30.33911 29.87028 31.53399 100 100 0
30.33911 29.87028 31.53399 100 100 0
30.33911 29.87028 31.53399 100 100 0
30.30304 29.82274 31.47532 100 100 0
30.30304 29.82274 31.47532 100 100 0
30.30304 29.82274 31.47532 100 100 0
30.30304 29.82274 31.47532 100 100 0
30.30304 29.82274 31.47532 100 100 0
30.30304 29.82274 31.47532 100 100 0
30.26696 29.7752 31.41665 100 100 0
30.26696 29.7752 31.41665 100 100 0
30.26696 29.7752 31.41665 100 100 0
30.26696 29.7752 31.41665 100 100 0
30.26696 29.7752 31.41665 100 100 0
30.26696 29.7752 31.41665 100 100 0
30.23089 29.72964 31.35798 100 100 0
30.23089 29.72964 31.35798 100 100 0
30.23089 29.72964 31.35798 100 100 0
30.23089 29.72964 31.35798 100 100 0
30.23089 29.72964 31.35798 100 100 0
30.23089 29.72964 31.35798 100 100 0
30.19482 29.68913 31.2993 100 100 0
30.19482 29.68913 31.2993 100 100 0
30.19482 29.68913 31.2993 100 100 0
30.19482 29.68913 31.2993 100 100 0
30.19482 29.68913 31.2993 100 100 0
30.19482 29.68913 31.2993 100 100 0
30.15874 29.64862 31.24064 100 100 0
30.15874 29.64862 31.24064 100 100 0
30.15874 29.64862 31.24064 100 100 0
30.15874 29.64862 31.24064 100 100 0
30.15874 29.64862 31.24064 100 100 0
30.15874 29.64862 31.24064 100 100 0
30.12267 29.60811 31.18196 100 100 0
30.12267 29.60811 31.18196 100 100 0
30.12267 29.60811 31.18196 100 100 0
30.12267 29.60811 31.18196 100 100 0
30.12267 29.60811 31.18196 100 100 0
30.0866 29.5676 31.1233 100 100 0
30.0866 29.5676 31.1233 100 100 0
30.0866 29.5676 31.1233 100 100 0
30.0866 29.5676 31.1233 100 100 0
30.0866 29.5676 31.1233 100 100 0
30.0866 29.5676 31.1233 100 100 0
30.05053 29.5271 31.06463 100 100 0
30.05053 29.5271 31.06463 100 100 0
30.05053 29.5271 31.06463 100 100 0
30.05053 29.5271 31.06463 100 100 0
30.05053 29.5271 31.06463 100 100 0
30.05053 29.5271 31.06463 100 100 0
30.01445 29.48659 31.00596 100 100 0
30.01445 29.48659 31.00596 100 100 0
30.01445 29.48659 31.00596 100 100 0
30.01445 29.48659 31.00596 100 100 0
30.01445 29.48659 31.00596 100 100 0
29.97838 29.44608 30.94729 100 100 0
29.97838 29.44608 30.94729 100 100 0
29.97838 29.44608 30.94729 100 100 0
29.97838 29.44608 30.94729 100 100 0
29.97838 29.44608 30.94729 100 100 0
29.97838 29.44608 30.94729 100 100 0
29.94231 29.40556 30.88862 100 100 0
29.94231 29.40556 30.88862 100 100 0
29.94231 29.40556 30.88862 100 100 0
29.94231 29.40556 30.88862 100 100 0
29.94231 29.40556 30.88862 100 100 0
29.94231 29.40556 30.88862 100 100 0
29.90623 29.36506 30.82995 100 100 0
29.90623 29.36506 30.82995 100 100 0
29.90623 29.36506 30.82995 100 100 0
29.90623 29.36506 30.82995 100 100 0
29.90623 29.36506 30.82995 100 100 0
29.90623 29.36506 30.82995 100 100 0
29.87016 29.32454 30.77128 100 100 0
29.87016 29.32454 30.77128 100 100 0
29.87016 29.32454 30.77128 100 100 0
29.87016 29.32454 30.77128 100 100 0
29.87016 29.32454 30.77128 100 100 0
29.87016 29.32454 30.77128 100 100 0
29.83409 29.28403 30.71261 100 100 0
29.83409 29.28403 30.71261 100 100 0
29.83409 29.28403 30.71261 100 100 0
29.83409 29.28403 30.71261 100 100 0
29.83409 29.28403 30.71261 100 100 0
29.79802 29.24353 30.65394 100 100 0
29.79802 29.24353 30.65394 100 100 0
29.79802 29.24353 30.65394 100 100 0
29.79802 29.24353 30.65394 100 100 0
29.79802 29.24353 30.65394 100 100 0
29.79802 29.24353 30.65394 100 100 0
29.76195 29.20302 30.59528 100 100 0
29.76195 29.20302 30.59528 100 100 0
29.76195 29.20302 30.59528 100 100 0
29.76195 29.20302 30.59528 100 100 0
29.76195 29.20302 30.59528 100 100 0
29.72588 29.16251 30.53661 100 100 0
29.72588 29.16251 30.53661 100 100 0
29.72588 29.16251 30.53661 100 100 0
29.72588 29.16251 30.53661 100 100 0
29.72588 29.16251 30.53661 100 100 0
29.72588 29.16251 30.53661 100 100 0
29.6898 29.122 30.47794 100 100 0
29.6898 29.122 30.47794 100 100 0
29.6898 29.122 30.47794 100 100 0
29.6898 29.122 30.47794 100 100 0
29.6898 29.122 30.47794 100 100 0
29.6898 29.122 30.47794 100 100 0
29.65373 29.08149 30.41927 100 100 0
29.65373 29.08149 30.41927 100 100 0
29.65373 29.08149 30.41927 100 100 0
29.65373 29.08149 30.41927 100 100 0
29.65373 29.08149 30.41927 100 100 0
29.65373 29.08149 30.41927 100 100 0
29.61766 29.04098 30.3606 100 100 0
29.61766 29.04098 30.3606 100 100 0
29.61766 29.04098 30.3606 100 100 0
29.61766 29.04098 30.3606 100 100 0
29.61766 29.04098 30.3606 100 100 0
29.61766 29.04098 30.3606 100 100 0
29.58158 29.00047 30.30193 100 100 0
29.58158 29.00047 30.30193 100 100 0
29.58158 29.00047 30.30193 100 100 0
